==200699== NVPROF is profiling process 200699, command: ./nvlink_re 0 1 951
==200699== Profiling application: ./nvlink_re 0 1 951
==200699== Profiling result:
==200699== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.078023MB/s,112.078023MB/s,593.979011MB/s,819.345524MB/s,112.078023MB/s,679.309688MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.058473MB/s,84.058473MB/s,673.689893MB/s,955.609696MB/s,84.058473MB/s,824.495564MB/s"
