==188047== NVPROF is profiling process 188047, command: ./nvlink_re 0 1 801
==188047== Profiling application: ./nvlink_re 0 1 801
==188047== Profiling result:
==188047== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"108.450067MB/s,108.450067MB/s,565.962272MB/s,648.384665MB/s,108.450067MB/s,561.965699MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"81.337505MB/s,81.337505MB/s,635.950724MB/s,757.730492MB/s,81.337505MB/s,645.028579MB/s"
