==152971== NVPROF is profiling process 152971, command: ./nvlink_re 0 1 393
==152971== Profiling application: ./nvlink_re 0 1 393
==152971== Profiling result:
==152971== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"115.591115MB/s,115.591115MB/s,371.958488MB/s,422.586804MB/s,115.591115MB/s,355.056637MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.693293MB/s,86.693293MB/s,394.747459MB/s,444.033378MB/s,86.693293MB/s,404.540792MB/s"
