==129746== NVPROF is profiling process 129746, command: ./nvlink_re 0 1 122
==129746== Profiling application: ./nvlink_re 0 1 122
==129746== Profiling result:
==129746== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.905107MB/s,114.905107MB/s,114.905107MB/s,244.173559MB/s,114.905107MB/s,244.173559MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.178784MB/s,86.178784MB/s,86.178784MB/s,242.271847MB/s,86.178784MB/s,242.732865MB/s"
