==134372== NVPROF is profiling process 134372, command: ./nvlink_re 0 1 174
==134372== Profiling application: ./nvlink_re 0 1 174
==134372== Profiling result:
==134372== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.398222MB/s,111.398222MB/s,111.398222MB/s,348.119827MB/s,111.398222MB/s,236.721427MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.548621MB/s,83.548621MB/s,83.548621MB/s,341.578344MB/s,83.548621MB/s,236.721427MB/s"
