==173376== NVPROF is profiling process 173376, command: ./nvlink_re 0 1 626
==173376== Profiling application: ./nvlink_re 0 1 626
==173376== Profiling result:
==173376== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.694243MB/s,111.694243MB/s,460.710822MB/s,576.480940MB/s,111.694243MB/s,472.021438MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.770638MB/s,83.770638MB/s,526.417243MB/s,678.343842MB/s,83.770638MB/s,525.248346MB/s"
