==135009== NVPROF is profiling process 135009, command: ./nvlink_re 0 1 182
==135009== Profiling application: ./nvlink_re 0 1 182
==135009== Profiling result:
==135009== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.727781MB/s,114.727781MB/s,114.727781MB/s,365.695197MB/s,114.727781MB/s,243.796739MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.045793MB/s,86.045793MB/s,86.045793MB/s,366.470686MB/s,86.045793MB/s,243.796739MB/s"
