==197267== NVPROF is profiling process 197267, command: ./nvlink_re 0 1 908
==197267== Profiling application: ./nvlink_re 0 1 908
==197267== Profiling result:
==197267== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.640431MB/s,112.640431MB/s,579.604601MB/s,749.035985MB/s,112.640431MB/s,684.625059MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.480279MB/s,84.480279MB/s,681.678980MB/s,881.902537MB/s,84.480279MB/s,821.331891MB/s"
