==202379== NVPROF is profiling process 202379, command: ./nvlink_re 0 1 967
==202379== Profiling application: ./nvlink_re 0 1 967
==202379== Profiling result:
==202379== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.225008MB/s,112.225008MB/s,613.479258MB/s,801.454823MB/s,112.225008MB/s,677.879612MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.168711MB/s,84.168711MB/s,709.134321MB/s,973.319848MB/s,84.168711MB/s,834.306698MB/s"
