==125042== NVPROF is profiling process 125042, command: ./nvlink_re 0 1 69
==125042== Profiling application: ./nvlink_re 0 1 69
==125042== Profiling result:
==125042== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"115.400319MB/s,115.400319MB/s,115.400319MB/s,245.225883MB/s,115.400319MB/s,151.462980MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.550196MB/s,86.550196MB/s,86.550196MB/s,243.552348MB/s,86.550196MB/s,122.612851MB/s"
