==175460== NVPROF is profiling process 175460, command: ./nvlink_re 0 1 652
==175460== Profiling application: ./nvlink_re 0 1 652
==175460== Profiling result:
==175460== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.228767MB/s,112.228767MB/s,462.073301MB/s,592.498533MB/s,112.228767MB/s,522.349257MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.171530MB/s,84.171530MB/s,532.318711MB/s,682.323517MB/s,84.171530MB/s,573.396695MB/s"
