==176422== NVPROF is profiling process 176422, command: ./nvlink_re 0 1 664
==176422== Profiling application: ./nvlink_re 0 1 664
==176422== Profiling result:
==176422== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.343591MB/s,114.343591MB/s,471.667862MB/s,603.825505MB/s,114.343591MB/s,533.103097MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"85.757648MB/s,85.757648MB/s,542.677959MB/s,688.478326MB/s,85.757648MB/s,607.849019MB/s"
