==161892== NVPROF is profiling process 161892, command: ./nvlink_re 0 1 494
==161892== Profiling application: ./nvlink_re 0 1 494
==161892== Profiling result:
==161892== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"109.944500MB/s,109.944500MB/s,357.263009MB/s,469.832947MB/s,109.944500MB/s,456.771446MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"82.458330MB/s,82.458330MB/s,376.707544MB/s,521.266500MB/s,82.458330MB/s,493.723313MB/s"
