==159842== NVPROF is profiling process 159842, command: ./nvlink_re 0 1 474
==159842== Profiling application: ./nvlink_re 0 1 474
==159842== Profiling result:
==159842== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"113.158237MB/s,113.158237MB/s,362.113811MB/s,491.757281MB/s,113.158237MB/s,405.381303MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.868632MB/s,84.868632MB/s,385.534006MB/s,530.635106MB/s,84.868632MB/s,473.736519MB/s"
