==189464== NVPROF is profiling process 189464, command: ./nvlink_re 0 1 819
==189464== Profiling application: ./nvlink_re 0 1 819
==189464== Profiling result:
==189464== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"109.650360MB/s,109.650360MB/s,574.190702MB/s,697.436465MB/s,109.650360MB/s,572.886387MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"82.237726MB/s,82.237726MB/s,640.159357MB/s,788.056346MB/s,82.237726MB/s,647.335423MB/s"
