==146223== NVPROF is profiling process 146223, command: ./nvlink_re 0 1 313
==146223== Profiling application: ./nvlink_re 0 1 313
==146223== Profiling result:
==146223== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"113.995502MB/s,113.995502MB/s,370.485788MB/s,370.485788MB/s,113.995502MB/s,242.240647MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"85.496582MB/s,85.496582MB/s,384.605626MB/s,378.570296MB/s,85.496582MB/s,237.954096MB/s"
