==161562== NVPROF is profiling process 161562, command: ./nvlink_re 0 1 490
==161562== Profiling application: ./nvlink_re 0 1 490
==161562== Profiling result:
==161562== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"115.074808MB/s,115.074808MB/s,373.936486MB/s,492.216265MB/s,115.074808MB/s,469.454473MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.306061MB/s,86.306061MB/s,394.024730MB/s,549.600537MB/s,86.306061MB/s,512.122764MB/s"
