==129834== NVPROF is profiling process 129834, command: ./nvlink_re 0 1 123
==129834== Profiling application: ./nvlink_re 0 1 123
==129834== Profiling result:
==129834== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"111.403277MB/s,111.403277MB/s,111.403277MB/s,236.732170MB/s,111.403277MB/s,236.732170MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"83.552414MB/s,83.552414MB/s,83.552414MB/s,235.143484MB/s,83.552414MB/s,234.883514MB/s"
