==183324== NVPROF is profiling process 183324, command: ./nvlink_re 0 1 746
==183324== Profiling application: ./nvlink_re 0 1 746
==183324== Profiling result:
==183324== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"112.753535MB/s,112.753535MB/s,567.618320MB/s,600.857782MB/s,112.753535MB/s,585.494706MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"84.565106MB/s,84.565106MB/s,657.456718MB/s,685.872646MB/s,84.565106MB/s,692.294129MB/s"
