==142574== NVPROF is profiling process 142574, command: ./nvlink_re 0 1 272
==142574== Profiling application: ./nvlink_re 0 1 272
==142574== Profiling result:
==142574== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"115.064139MB/s,115.064139MB/s,291.467205MB/s,373.958857MB/s,115.064139MB/s,244.511497MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"86.298059MB/s,86.298059MB/s,282.649224MB/s,395.103127MB/s,86.298059MB/s,242.991146MB/s"
