==171308== NVPROF is profiling process 171308, command: ./nvlink_re 0 1 605
==171308== Profiling application: ./nvlink_re 0 1 605
==171308== Profiling result:
==171308== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"113.661528MB/s,113.661528MB/s,425.924547MB/s,585.436972MB/s,113.661528MB/s,480.141161MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"85.246100MB/s,85.246100MB/s,462.776574MB/s,681.685034MB/s,85.246100MB/s,544.802123MB/s"
