==184493== NVPROF is profiling process 184493, command: ./nvlink_re 0 1 756
==184493== Profiling application: ./nvlink_re 0 1 756
==184493== Profiling result:
==184493== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"114.364893MB/s,114.364893MB/s,575.792561MB/s,594.730914MB/s,114.364893MB/s,593.458607MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"85.773624MB/s,85.773624MB/s,679.383557MB/s,692.570513MB/s,85.773624MB/s,696.847139MB/s"
