==173536== NVPROF is profiling process 173536, command: ./nvlink_re 0 1 628
==173536== Profiling application: ./nvlink_re 0 1 628
==173536== Profiling result:
==173536== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_transmit_throughput (6 instances)","NVLink Transmit Throughput",,,"109.448495MB/s,109.448495MB/s,459.209683MB/s,563.337361MB/s,109.448495MB/s,462.743585MB/s"
"Tesla V100-SXM2-16GB (0)","test_nvlink(int*, int*, int)",100,"nvlink_receive_throughput (6 instances)","NVLink Receive Throughput",,,"82.086327MB/s,82.086327MB/s,515.186019MB/s,666.235579MB/s,82.086327MB/s,522.555746MB/s"
