0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10590,,,,,,,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2739,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10370,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11820,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5198,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10044,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9903,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6066,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6019,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4515,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5990,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6048,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6662,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126600,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6149,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5941,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6141,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13108,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10047,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6519,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6756,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6095,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5195,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10038,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9731,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5892,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128327,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5284,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6092,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6177,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6186,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5759,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9509,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9960,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6075,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6114,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6336,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10080,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10032,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5999,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3588,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122633,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4609,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10045,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10036,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7197,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7178,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12225,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10555,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5698,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6102,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6156,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6175,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6601,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10064,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4546,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6897,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6192,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,,,,,,,
