Event_0,6010,6010,5958,5958,6010,5958,574464,nvlink_total_data_received,36869,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,1378,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,687,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,661,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,668,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,657,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,920,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,672,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,660,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,653,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,679,
Event_0,3,3,75,75,3,75,3744,nvlink_total_data_received,123314,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,704,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,683,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,661,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,663,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,652,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,661,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,3263,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,672,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,671,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,664,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,664,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,653,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,647,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,657,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,8696,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,671,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,670,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,662,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,662,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,669,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,661,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,657,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,652,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,659,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,655,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,4823,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,712,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,683,
Event_0,3,3,3,3,3,3,288,nvlink_total_data_received,687,
